start_timestamp,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
2495432.095,-153.7,228.02,2481.36
2495442.089,-150.77,226.57,2481.68
2495452.074,-152.73,231.47,2545.06
2495462.068,-144.82,217.29,2436.2
2495472.06,-129.24,192.06,2206.32
2495482.056,-131.91,197.45,2268.18
2495492.043,-143.34,215.71,2461.19
2495502.033,-142.32,213.62,2453.71
2495512.028,-129.53,192.28,2241.64
2495522.021,-131.35,194.03,2270.24
2495532.011,-131.35,193.64,2277.93
2495542.032,-116.09,167.63,2029.99
2495551.992,-115.25,162.89,1983.89
2495561.989,-116.51,163.13,1982.77
2495572.006,-119.33,165.88,2014.42
2495582.001,-119.51,165.15,2007.53
2495591.991,-118.6,164.4,1995.26
2495601.983,-124.98,175.02,2109.43
2495611.973,-135.83,192.58,2286.29
2495621.965,-137.47,197.48,2323.27
2495631.959,-139.02,200.47,2352.86
2495641.952,-145.85,211.25,2470.72
2495651.938,-156.6,229.93,2671.47
2495661.933,-182.27,271.83,3124.77
2495671.923,-190.79,267.34,3076.84
2495681.919,-63.65,207.59,2262.98
2495691.937,100.25,455.88,4542.37
2495701.927,43.23,147.31,1554.67
2495711.922,220.86,139.04,1510.54
2495721.915,395.65,307.6,3180.29
2495731.905,316.0,234.33,2487.73
2495741.896,354.36,259.47,2763.55
2495751.887,397.47,298.89,3139.51
2495761.883,380.54,286.53,3016.43
2495771.869,382.5,284.24,3035.62
2495781.864,368.31,271.06,2931.7
2495791.854,348.36,254.91,2783.63
2495801.877,357.18,260.13,2858.74
2495811.868,333.71,240.9,2674.88
2495821.859,317.37,229.93,2561.76
2495831.854,336.79,248.58,2739.97
2495841.846,328.75,242.14,2685.52
2495851.831,319.67,232.33,2617.07
2495861.827,311.27,225.31,2558.83
2495871.818,304.92,221.89,2514.59
2495881.815,316.04,234.29,2609.35
2495891.8,322.72,240.72,2657.55
2495901.791,313.67,231.59,2578.18
2495911.787,319.27,234.33,2628.96
2495921.777,337.79,247.03,2767.52
2495931.767,324.31,233.12,2623.57
2495941.79,200.43,127.43,1508.53
2495951.781,120.37,116.86,1464.55
2495961.777,-70.08,267.63,3193.39
2495971.762,-415.36,302.11,3547.52
2495981.758,-551.16,211.66,2630.15
2495991.749,-527.92,157.35,1991.64
2496001.741,-611.75,180.66,2136.24
2496011.731,-633.99,182.79,2217.95
2496021.722,-404.85,102.23,1437.23
2496031.717,-478.91,131.27,1719.12
2496041.71,-785.54,241.95,2844.08
2496051.695,-717.91,220.52,2615.35
2496061.69,-664.79,202.87,2432.55
2496071.681,-631.3,193.08,2319.59
2496081.677,-589.29,181.26,2178.22
2496091.694,-592.29,182.34,2195.72
2496101.685,-548.92,165.78,2039.05
2496111.68,-638.03,199.91,2385.06
2496121.672,-819.39,267.95,3077.02
2496131.663,-687.69,218.53,2587.85
2496141.652,-473.91,139.17,1782.25
2496151.645,-570.07,172.33,2145.59
2496161.641,-732.25,230.33,2763.44
2496171.627,-762.49,238.87,2873.63
2496181.621,-803.89,249.74,3017.76
2496191.612,-757.28,235.24,2862.41
2496201.605,-796.57,253.67,3049.51
2496211.595,-739.53,231.92,2835.0
2496221.615,-634.38,192.94,2436.1
2496231.612,-672.87,208.03,2584.94
2496241.604,-699.85,220.24,2692.06
2496251.59,-699.6,219.13,2692.31
2496261.585,-715.39,223.7,2752.58
2496271.576,-753.96,237.06,2898.49
2496281.572,-760.36,240.09,2918.74
2496291.558,-754.72,239.13,2890.22
2496301.548,-754.3,238.5,2885.54
2496311.544,-808.79,256.06,3091.3
2496321.535,-864.14,274.99,3297.88
2496331.525,-781.65,245.11,2974.89
2496341.517,-749.17,228.95,2839.64
2496351.539,-787.06,241.66,2985.94
2496361.535,-740.67,227.9,2787.9
2496371.52,-1083.56,354.85,4339.32
2496381.515,-1549.23,521.57,6320.86
2496391.507,-1535.57,506.6,6445.23
2496401.5,-1812.27,596.25,7768.69
2496411.489,-1226.91,394.21,5268.24
2496421.479,-698.65,211.66,3031.75
2496431.474,-715.7,217.15,3109.1
2496441.467,-598.31,175.81,2609.1
2496451.453,-553.99,161.14,2414.2
2496461.448,-512.43,146.67,2241.45
2496471.438,-500.57,140.66,2205.41
2496481.435,-466.88,129.19,2064.21
2496491.452,-439.15,119.28,1946.0
2496501.443,-483.94,128.63,2072.15
2496511.438,-669.12,199.28,2862.79
2496521.431,-476.0,225.99,3004.58
2496531.421,-145.37,219.86,2949.7
2496541.411,131.51,189.47,2949.94
2496551.403,360.61,218.65,3318.78
2496561.398,325.48,176.92,2546.14
2496571.384,120.39,48.05,901.32
2496581.379,107.25,39.79,824.99
2496591.371,104.14,38.98,804.85
2496601.394,97.62,36.05,755.29
2496611.383,104.77,40.51,820.2
2496621.374,90.73,32.12,723.48
2496631.369,94.34,34.67,755.44
2496641.361,107.6,43.0,859.8
2496651.347,110.67,45.96,900.45
2496661.342,115.71,50.11,955.2
2496671.333,110.77,47.54,914.94
2496681.329,97.74,38.89,798.03
2496691.316,101.82,41.48,840.11
2496701.336,102.02,41.62,852.02
2496711.332,101.31,41.81,842.76
2496721.324,103.3,43.25,852.7
2496731.314,108.06,46.09,895.3
2496741.306,113.54,49.63,946.55
2496751.297,109.26,46.57,907.7
2496761.293,99.47,39.84,807.54
2496771.278,89.23,34.4,694.65
2496781.274,87.49,34.55,652.46
2496791.265,103.91,46.94,781.99
2496801.257,108.7,52.03,810.35
2496811.247,122.66,63.78,911.54
2496821.237,133.75,73.31,992.88
2496831.232,128.19,69.21,951.0
2496841.226,125.45,66.86,928.5
2496851.212,139.96,77.74,1033.83
2496861.206,151.33,87.16,1119.17
2496871.197,163.25,97.33,1214.27
2496881.192,165.36,99.28,1228.81
2496891.21,165.43,98.71,1226.45
2496901.2,169.16,100.92,1254.4
2496911.196,163.53,95.67,1213.63
2496921.188,160.21,92.29,1191.48
2496931.178,163.7,94.56,1219.45
2496941.169,169.52,98.57,1263.86
2496951.16,175.84,103.67,1312.92
2496961.157,195.83,118.83,1468.19
2496971.141,184.4,109.76,1380.62
2496981.136,176.86,102.13,1319.22
2496991.128,211.84,125.0,1581.2
2497001.151,209.15,122.26,1563.93
2497011.141,206.81,120.34,1553.67
2497021.131,207.75,121.38,1562.28
2497031.128,208.36,123.57,1572.64
2497041.119,210.73,126.26,1597.48
2497051.105,201.39,118.46,1524.61
2497061.1,183.71,104.69,1386.96
2497071.091,192.48,111.5,1457.9
2497081.087,206.04,121.82,1567.46
2497091.073,192.47,111.61,1462.09
2497101.064,185.11,106.65,1403.3
2497111.059,190.38,111.23,1440.15
2497121.082,188.36,110.29,1424.54
2497131.072,186.33,108.67,1404.27
2497141.063,183.98,106.69,1379.73
2497151.054,186.83,109.41,1402.37
2497161.05,189.88,112.16,1427.65
2497171.036,188.5,111.75,1417.82
2497181.03,189.62,113.6,1425.74
2497191.023,194.59,118.46,1466.29
2497201.015,191.27,116.05,1444.64
2497211.005,223.73,133.92,1589.05
2497220.995,337.06,234.19,2533.34
2497230.99,211.06,265.84,3223.28
2497240.983,8.19,21.28,576.89
2497251.0,-100.55,-11.73,245.28
2497260.994,-524.31,106.02,2093.64
2497270.985,-620.27,112.55,2238.55
2497280.982,-115.06,-1.65,345.41
2497290.967,-242.17,29.1,770.97
2497300.959,-576.93,103.64,1955.22
2497310.954,-825.46,162.78,2828.63
2497320.945,-1085.8,223.24,3741.0
2497330.935,-753.34,148.01,2587.99
2497340.926,-383.67,64.56,1307.08
2497350.918,-443.72,78.43,1518.48
2497360.914,-260.72,37.58,881.05
2497370.9,-141.29,9.93,461.5
2497380.894,-116.06,3.75,376.08
2497390.917,-187.17,20.42,633.75
2497400.909,-200.1,23.55,683.62
2497410.899,-168.48,15.95,572.03
2497420.888,-48.55,-12.79,133.23
2497430.884,-99.78,-0.2,325.42
2497440.878,-403.77,71.93,1447.76
2497450.864,-400.19,68.89,1435.16
2497460.858,-95.07,-3.93,305.48
2497470.848,-722.24,150.27,2645.31
2497480.845,-1628.08,370.47,6020.3
2497490.832,-1048.32,229.9,3869.49
2497500.821,-863.01,182.08,3182.49
2497510.817,-1277.94,290.57,4733.23
2497520.84,-1607.64,377.45,5971.21
2497530.83,-1636.33,379.86,6065.84
2497540.821,-1739.01,400.17,6440.17
2497550.812,-1652.25,386.07,6128.77
2497560.809,-1602.56,423.31,5995.41
2497570.794,-1119.59,325.54,4198.76
2497580.788,-250.28,94.19,921.68
2497590.78,-253.42,91.47,914.16
2497600.773,-333.8,125.38,1208.8
2497610.762,-293.33,109.56,1040.43
2497620.753,-255.92,96.07,886.82
2497630.747,-274.51,105.55,955.15
2497640.771,-256.91,97.19,890.82
2497650.757,-154.43,48.41,517.19
2497660.752,-141.29,42.56,470.1
2497670.742,-144.88,44.68,484.04
2497680.739,-145.22,44.54,484.83
2497690.726,-145.76,44.33,485.57
2497700.717,-145.72,44.4,486.44
2497710.711,-145.46,44.46,487.36
2497720.703,-145.64,44.35,488.19
2497730.693,-146.46,43.87,488.88
2497740.684,-146.56,43.56,489.75
2497750.675,-146.51,43.36,490.64
2497760.671,-146.91,42.79,491.45
2497770.657,-147.62,42.42,492.15
2497780.652,-147.77,42.46,492.95
2497790.675,-147.73,42.36,493.82
2497800.666,-148.43,41.92,494.52
2497810.657,-149.23,41.39,495.2
2497820.647,-149.36,40.86,496.07
2497830.642,-149.92,41.27,499.45
2497840.636,-144.67,39.5,480.71
2497850.622,0.0,0.0,0.0
2497860.615,-115.79,23.28,340.2
2497870.605,-612.78,241.22,2216.91
2497880.603,-557.04,265.96,2492.95
2497890.589,-78.83,89.68,789.36
2497900.58,69.57,80.86,549.97
2497910.575,133.79,161.19,1223.06
2497920.597,162.42,157.81,1260.04
2497930.588,204.46,186.01,1502.65
2497940.579,240.97,219.07,1769.7
2497950.57,260.23,242.11,1947.55
2497960.567,268.51,253.87,2035.96
2497970.551,269.32,259.66,2066.45
2497980.546,282.4,279.3,2196.2
2497990.539,269.13,266.71,2103.22
2498000.53,245.32,243.07,1931.34
2498010.52,281.59,285.44,2249.96
2498020.511,330.9,341.57,2671.98
2498030.505,304.41,315.14,2476.85
2498040.529,310.93,324.89,2549.63
2498050.515,348.21,369.25,2873.59
2498060.51,382.15,407.73,3168.13
2498070.5,407.41,434.74,3379.04
2498080.496,382.4,406.47,3167.98
2498090.484,360.55,382.62,2993.49
2498100.474,366.2,389.56,3040.85
2498110.47,367.5,391.18,3050.55
2498120.461,358.35,379.94,2978.86
2498130.452,368.83,392.64,3079.5
2498140.443,359.98,385.6,3032.16
2498150.433,298.33,313.27,2501.34
2498160.43,287.13,299.24,2393.37
2498170.446,295.0,311.43,2480.09
2498180.44,320.62,341.24,2711.59
2498190.433,334.55,357.18,2831.78
2498200.425,323.62,345.98,2748.08
2498210.415,308.03,328.38,2620.31
2498220.405,302.79,322.7,2575.56
2498230.4,298.32,318.2,2531.88
2498240.393,308.08,330.13,2617.14
2498250.378,312.86,335.96,2662.32
2498260.373,307.15,329.59,2617.43
2498270.364,305.62,327.65,2603.64
2498280.36,298.43,319.67,2543.56
2498290.348,298.54,320.61,2551.05
2498300.338,305.44,328.29,2608.29
2498310.332,311.16,333.45,2649.74
2498320.355,303.28,322.76,2574.01
2498330.345,305.74,325.14,2595.59
2498340.336,301.99,319.85,2562.92
2498350.329,292.34,308.02,2475.52
2498360.324,308.49,325.39,2618.11
2498370.309,311.63,328.06,2650.18
2498380.304,308.56,327.78,2644.18
2498390.297,383.21,403.32,3262.63
2498400.287,519.12,512.97,4334.51
2498410.278,357.05,324.55,3070.32
2498420.269,199.76,161.0,1739.96
2498430.263,174.02,131.78,1495.2
2498440.287,173.88,129.82,1495.38
2498450.273,150.45,107.83,1290.97
2498460.267,153.79,109.96,1318.54
2498470.258,186.74,139.8,1603.77
2498480.255,184.05,137.08,1578.24
2498490.242,174.61,126.9,1497.08
2498500.232,177.32,128.3,1523.73
2498510.226,181.11,130.55,1550.37
2498520.219,189.76,136.79,1617.86
2498530.209,189.95,138.29,1621.26
2498540.2,184.73,134.29,1573.67
2498550.19,194.51,142.65,1656.42
2498560.188,201.52,149.42,1719.99
2498570.204,187.79,136.34,1599.81
2498580.198,184.53,132.9,1568.68
2498590.19,183.77,132.82,1558.97
2498600.183,185.54,134.83,1570.82
2498610.173,197.99,144.75,1669.43
2498620.163,193.65,141.15,1629.38
2498630.157,195.93,142.94,1647.64
2498640.151,213.96,157.57,1800.13
2498650.135,226.63,170.06,1911.76
2498660.131,234.97,177.92,1980.99
2498670.123,243.84,186.85,2060.71
2498680.119,250.88,193.91,2121.91
2498690.106,240.5,182.75,2033.27
2498700.126,247.85,187.29,2100.79
2498710.121,229.73,178.8,1954.32
2498720.112,254.14,197.23,2163.92
2498730.102,343.06,259.43,2926.61
2498740.094,245.24,181.5,2135.99
2498750.084,148.07,98.15,1333.59
2498760.081,254.37,112.2,2053.73
2498770.067,406.76,132.01,2979.82
2498780.061,369.98,-16.49,2545.89
2498790.053,332.48,-172.63,2149.7
2498800.045,0.0,0.0,0.0
2498810.035,0.0,0.0,0.0
2498820.025,0.0,0.0,0.0
2498830.02,0.0,0.0,0.0
2498840.044,0.0,0.0,0.0
2498850.03,0.0,0.0,0.0
2498860.025,0.0,0.0,0.0
2498870.016,192.28,27.79,2597.93
2498880.012,122.24,75.09,2350.75
2498889.999,31.47,122.34,1523.97
2498899.988,41.37,365.03,3014.36
2498909.984,49.24,458.33,3546.04
2498919.976,39.97,411.92,2984.08
2498929.967,37.04,321.52,2304.26
2498939.958,41.48,283.66,2014.71
2498949.949,43.57,287.48,2033.5
2498959.946,46.59,299.92,2123.74
2498969.961,49.8,319.44,2246.77
2498979.956,54.38,352.42,2439.57
2498989.948,59.19,378.41,2596.09
2498999.939,58.26,363.79,2483.61
2499009.93,57.01,354.49,2418.33
2499019.921,53.45,333.56,2275.91
2499029.916,49.56,310.13,2111.94
2499039.909,70.25,208.75,1607.6
2499049.894,-52.79,324.08,1835.04
2499059.888,-357.23,1277.09,6246.84
2499069.88,-242.81,737.99,3428.95
2499079.877,-216.24,543.61,1877.24
2499089.894,-269.65,744.79,2568.28
2499099.884,-253.81,707.27,2305.12
2499109.879,-259.09,733.98,2327.05
2499119.871,-250.56,709.93,2229.66
2499129.861,-257.82,741.91,2307.36
2499139.853,-236.08,674.62,2111.37
2499149.843,-209.51,585.28,1856.92
2499159.84,-251.99,726.47,2263.8
2499169.826,-299.06,879.68,2725.08
2499179.82,-271.41,795.88,2486.39
2499189.812,-85.06,255.2,756.24
2499199.804,-54.92,185.16,408.4
2499209.794,-66.41,253.74,573.27
2499219.785,-62.1,253.48,566.87
2499229.78,-64.96,251.08,550.84
2499239.803,-68.49,255.56,545.5
2499249.788,-69.12,255.2,546.71
2499259.783,-68.36,251.12,549.24
2499269.775,-69.95,256.51,559.96
2499279.77,-66.84,241.7,523.93
2499289.759,-35.85,116.42,257.49
2499299.748,-32.06,100.95,221.22
2499309.742,-32.66,102.78,224.95
2499319.736,-34.68,114.55,252.79
2499329.725,-52.04,188.76,412.94
2499339.716,-59.76,220.96,485.23
2499349.738,-65.76,244.58,526.58
2499359.735,-70.78,256.82,551.05
2499369.719,-72.27,260.38,582.17
2499379.714,-63.69,233.79,534.97
2499389.706,-37.06,121.79,276.57
2499399.698,3.92,64.55,202.6
2499409.688,26.98,42.6,214.06
2499419.678,0.0,0.0,0.0
2499429.672,0.0,0.0,0.0
2499439.666,0.0,0.0,0.0
2499449.651,-0.95,12.21,215.54
2499459.646,11.28,1.03,217.4
2499469.637,16.52,37.88,577.5
2499479.633,70.16,431.11,4825.69
2499489.651,61.36,337.31,3986.7
2499499.64,60.31,250.35,3166.17
2499509.636,51.95,224.81,2964.45
2499519.628,70.2,330.6,4186.85
2499529.618,98.01,420.49,5206.38
2499539.61,79.48,322.33,4021.71
2499549.601,53.42,229.42,2831.2
2499559.597,57.92,261.47,3071.12
2499569.583,56.47,261.78,2992.52
2499579.577,53.69,246.24,2805.8
2499589.567,54.06,244.36,2771.52
2499599.562,58.06,254.28,2871.29
2499609.552,59.97,261.86,2927.16
2499619.572,57.09,250.27,2789.86
2499629.567,56.65,248.7,2767.57
2499639.56,57.26,253.01,2790.83
2499649.546,58.42,262.64,2873.06
2499659.54,59.15,268.02,2932.29
2499669.531,58.8,265.15,2928.88
2499679.528,61.51,276.17,3058.74
2499689.515,61.7,261.8,2903.95
2499699.505,62.73,208.47,2274.46
2499709.5,81.17,224.99,2308.86
2499719.493,162.17,382.49,3835.25
2499729.483,218.13,493.31,4907.55
2499739.473,181.15,406.82,4016.54
2499749.494,168.43,384.01,3709.97
2499759.491,175.52,401.1,3852.51
2499769.477,179.63,410.3,3931.4
2499779.472,182.58,415.59,3970.79
2499789.464,169.23,383.83,3644.87
2499799.455,179.59,403.6,3834.8
2499809.445,199.44,442.04,4241.72
2499819.436,180.03,400.38,3851.35
2499829.431,173.19,388.42,3719.57
2499839.423,181.19,407.21,3884.61
2499849.409,181.07,407.64,3891.51
2499859.405,176.14,402.11,3842.89
2499869.395,164.43,377.35,3610.43
2499879.393,159.36,366.06,3501.83
2499889.409,158.17,366.47,3497.09
2499899.399,163.4,384.24,3636.1
2499909.394,175.43,420.69,3919.16
2499919.386,178.34,433.05,3973.41
2499929.377,181.06,441.76,4032.09
2499939.369,173.17,427.87,3869.65
2499949.357,164.21,412.35,3686.07
2499959.355,165.76,409.52,3637.33
2499969.341,165.02,402.27,3544.44
2499979.335,167.17,402.8,3507.55
2499989.326,170.31,398.44,3447.43
2499999.35,153.91,352.29,3072.89
2500009.339,142.57,319.31,2799.84
2500019.33,142.32,311.75,2723.94
2500029.325,145.02,311.71,2700.35
2500039.318,150.61,315.18,2710.91
2500049.303,157.17,314.15,2696.04
2500059.298,154.53,299.52,2570.63
2500069.29,155.8,296.85,2527.42
2500079.286,167.36,317.38,2672.49
2500089.272,177.07,334.39,2782.51
2500099.263,183.57,341.93,2824.88
2500109.257,185.86,341.25,2809.8
2500119.25,192.51,351.31,2886.24
2500129.241,186.55,336.9,2771.56
2500139.262,179.79,319.72,2635.74
2500149.252,180.07,317.51,2620.3
2500159.249,180.01,317.23,2593.53
2500169.234,183.49,321.02,2604.87
2500179.23,180.66,310.09,2525.28
2500189.222,182.92,310.79,2529.31
2500199.213,191.05,327.33,2647.8
2500209.204,190.75,327.97,2642.16
2500219.194,184.57,315.3,2532.28
2500229.189,179.23,304.62,2449.09
2500239.213,182.0,306.92,2467.46
2500249.167,188.02,317.69,2536.89
2500259.162,187.89,318.05,2539.39
2500269.183,182.57,308.31,2473.54
2500279.18,178.19,301.91,2427.76
2500289.167,176.35,300.45,2418.59
2500299.156,171.09,290.75,2346.76
2500309.152,164.38,274.93,2238.84
2500319.145,165.6,276.12,2258.31
2500329.135,170.08,283.7,2323.69
2500339.124,164.36,272.19,2245.37
2500349.116,156.39,256.0,2136.29
2500359.113,160.27,263.24,2202.53
2500369.099,163.91,271.81,2273.8
2500379.093,159.41,262.97,2211.32
2500389.085,152.0,244.93,2086.36
2500399.108,153.8,245.46,2106.93
2500409.097,157.93,253.2,2177.96
2500419.088,151.43,239.76,2085.47
2500429.083,148.86,234.17,2049.77
2500439.077,161.94,261.33,2262.35
2500449.062,173.5,287.0,2461.81
2500459.056,169.25,277.6,2395.27
2500469.047,164.48,266.19,2310.8
2500479.044,170.16,277.86,2398.03
2500489.03,181.49,303.93,2593.95
2500499.021,182.45,309.96,2635.54
2500509.016,185.64,317.33,2691.08
2500519.038,197.36,342.71,2881.05
2500529.029,208.35,366.97,3067.08
2500539.02,198.25,346.42,2918.07
2500549.01,187.7,326.04,2769.13
2500559.008,209.94,372.52,3122.28
2500568.992,245.29,448.84,3684.8
2500578.986,251.88,466.77,3817.52
2500588.979,249.16,466.81,3800.34
2500598.971,265.9,515.03,4122.92
2500608.96,268.29,538.32,4249.19
2500618.951,257.45,524.13,4121.53
2500628.947,227.88,467.87,3684.12
2500638.94,322.07,671.14,5147.14
2500648.925,495.11,1042.19,7834.09
2500658.92,386.08,821.15,6170.56
2500668.942,285.01,605.11,4584.61
2500678.938,306.55,655.61,4969.5
2500688.925,322.69,695.22,5274.87
2500698.914,306.61,651.41,4979.8
2500708.91,290.46,605.25,4690.26
2500718.902,289.74,585.7,4592.98
2500728.892,255.24,492.26,4066.33
2500738.882,207.84,353.06,3703.72
2500748.874,150.23,189.27,3153.99
2500758.87,0.0,0.0,0.0
2500768.856,0.0,0.0,0.0
2500778.851,0.0,0.0,0.0
2500788.842,0.0,0.0,0.0
2500798.864,0.0,0.0,0.0
2500808.854,-335.64,488.36,3115.12
2500818.845,0.0,0.0,0.0
2500828.84,123.06,160.9,3156.34
2500838.832,131.42,122.26,2709.08
2500848.819,41.19,12.82,661.88
2500858.813,0.88,-20.4,-134.49
2500868.804,10.64,-10.43,153.55
2500878.802,58.69,62.78,876.2
2500888.788,152.6,215.55,2326.26
2500898.782,125.63,192.29,1925.53
2500908.774,144.98,246.69,2197.62
2500918.796,140.83,246.48,2132.79
2500928.786,176.41,302.9,2592.93
2500938.778,223.4,380.06,3231.44
2500948.772,193.74,328.58,2786.45
2500958.764,187.64,322.81,2690.6
2500968.75,225.15,400.05,3236.74
2500978.745,190.55,336.49,2730.74
2500988.736,185.8,328.06,2655.36
2500998.733,197.02,346.76,2804.02
2501008.719,199.57,349.58,2832.07
2501018.709,190.49,335.5,2707.3
2501028.705,169.23,296.48,2407.17
2501038.697,163.7,285.31,2322.73
2501048.687,157.9,274.42,2234.61
2501058.678,149.97,258.15,2113.83
2501068.698,112.67,190.98,1606.35
2501078.696,140.37,230.04,1965.2
2501088.682,168.5,271.69,2318.79
2501098.677,167.24,269.98,2301.99
2501108.667,157.08,253.36,2173.25
2501118.66,136.11,212.37,1870.51
2501128.65,138.3,222.3,1934.9
2501138.64,147.76,247.1,2105.7
2501148.636,139.11,231.2,1970.18
2501158.629,136.31,226.34,1933.39
2501168.613,140.55,239.3,2032.03
2501178.609,146.41,250.25,2123.75
2501188.601,148.03,248.79,2128.92
2501198.597,148.83,250.48,2144.99
2501208.613,162.47,278.44,2363.42
2501218.603,172.6,297.75,2523.09
2501228.598,163.98,276.12,2385.81
2501238.592,176.05,295.83,2564.01
2501248.581,198.24,345.06,2935.55
2501258.572,193.71,336.63,2872.9
2501268.564,180.38,302.3,2628.51
2501278.56,196.67,333.1,2856.1
2501288.545,217.1,379.32,3193.85
2501298.539,212.26,367.36,3088.02
2501308.531,205.83,348.84,2940.31
2501318.554,210.96,357.34,3002.27
2501328.544,225.95,388.88,3227.97
2501338.535,206.45,355.6,2941.66
2501348.531,186.15,318.81,2637.29
2501358.523,204.08,355.48,2898.66
2501368.508,228.69,407.23,3270.51
2501378.504,211.74,376.14,3023.92
2501388.494,192.34,342.02,2748.6
2501398.491,210.86,387.54,3058.65
2501408.477,215.25,398.18,3125.08
2501418.466,189.71,348.1,2751.64
2501428.462,166.02,303.19,2415.88
2501438.487,168.82,313.24,2488.27
2501448.476,171.12,323.59,2561.9
2501458.467,158.21,296.96,2376.64
2501468.458,144.22,269.3,2178.3
2501478.454,160.77,308.57,2467.19
2501488.44,175.54,340.86,2707.73
2501498.434,169.46,328.35,2623.53
2501508.426,164.12,319.28,2560.93
2501518.418,188.24,375.87,2973.72
2501528.408,210.29,427.02,3348.47
2501538.399,212.69,435.62,3416.86
2501548.393,216.79,446.05,3505.7
2501558.387,220.84,462.7,3619.83
2501568.371,223.91,479.49,3721.89
2501578.366,207.96,447.61,3499.12
2501588.388,200.83,435.89,3427.98
2501598.384,213.09,475.26,3698.08
2501608.371,210.28,475.06,3679.88
2501618.361,193.63,432.33,3379.28
2501628.358,184.11,412.33,3242.86
2501638.349,187.07,426.84,3330.74
2501648.338,191.43,441.81,3423.75
2501658.33,190.75,440.27,3408.52
2501668.32,189.29,438.57,3392.06
2501678.316,193.63,451.47,3465.44
2501688.304,195.55,458.98,3481.98
2501698.298,162.38,384.22,2897.02
2501708.289,10.21,110.98,902.81
2501718.312,-108.52,96.97,954.55
2501728.302,-160.08,112.44,1121.14
2501738.293,-310.57,134.83,1346.74
2501748.287,-525.91,210.76,2065.79
2501758.28,-563.0,215.9,2135.71
2501768.267,-578.22,212.19,2146.36
2501778.261,-574.05,206.09,2123.29
2501788.253,-561.66,199.14,2080.81
2501798.249,-521.98,183.07,1934.82
2501808.235,-525.09,184.78,1947.91
2501818.224,-564.23,200.74,2096.88
2501828.219,-576.58,205.99,2152.08
2501838.243,-575.08,206.27,2151.49
2501848.233,-541.38,193.75,2029.72
2501858.224,-518.06,185.5,1955.84
2501868.215,-541.07,197.05,2054.67
2501878.211,-558.82,206.44,2125.71
2501888.198,-541.49,200.69,2062.51
2501898.192,-557.51,208.68,2132.26
2501908.183,-556.69,209.45,2139.47
