gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
46388,2191722340,32.85,-18.17,-31.27,-30.54,-14.4,-32.06,2.97,2.99,-0.0845,-0.1088,0.9905,0.0088,-0.1191,0.9928,0.5164,0.6566,-24.44,-93.3,638.48
46389,2191732362,33.15,-18.16,-31.3,-30.55,-14.56,-32.12,2.92,2.89,-0.0843,-0.1066,0.9907,0.0086,-0.1202,0.9927,0.5163,0.6561,-24.32,-93.02,638.73
46390,2191742351,32.85,-18.17,-31.27,-30.55,-14.4,-32.06,2.96,2.98,-0.0841,-0.1084,0.9905,0.0092,-0.1178,0.993,0.5162,0.6555,-24.25,-92.82,639.76
46391,2191752343,33.15,-18.16,-31.3,-30.56,-14.56,-32.12,2.91,2.89,-0.0841,-0.1062,0.9908,0.0086,-0.12,0.9927,0.5162,0.6557,-24.27,-92.88,639.31
46392,2191762335,32.85,-18.17,-31.27,-30.55,-14.41,-32.06,2.96,2.96,-0.0844,-0.108,0.9906,0.0087,-0.1194,0.9928,0.5164,0.6563,-24.45,-93.15,638.78
46393,2191772330,33.15,-18.17,-31.29,-30.56,-14.56,-32.12,2.9,2.88,-0.0848,-0.107,0.9906,0.0085,-0.1208,0.9926,0.5165,0.6569,-24.39,-92.97,635.22
46394,2191782316,32.85,-18.17,-31.26,-30.55,-14.4,-32.06,2.97,2.94,-0.0847,-0.1069,0.9907,0.0084,-0.122,0.9925,0.5166,0.6575,-24.44,-92.94,632.68
46395,2191792311,33.14,-18.17,-31.29,-30.56,-14.56,-32.12,2.91,2.87,-0.0854,-0.1072,0.9906,0.0084,-0.1225,0.9924,0.5167,0.6583,-24.44,-92.99,629.78
46396,2191802304,32.85,-18.17,-31.26,-30.55,-14.4,-32.06,2.97,2.93,-0.0847,-0.1062,0.9907,0.0081,-0.1244,0.9922,0.5167,0.6587,-24.4,-93.14,629.1
46397,2191812295,33.14,-18.17,-31.29,-30.56,-14.56,-32.12,2.91,2.86,-0.0854,-0.1075,0.9905,0.0082,-0.1235,0.9923,0.5168,0.659,-24.51,-93.43,629.88
46398,2191822284,32.85,-18.17,-31.26,-30.55,-14.4,-32.06,2.98,2.92,-0.0844,-0.1054,0.9908,0.0071,-0.1268,0.9919,0.5169,0.6596,-24.62,-93.66,629.24
46399,2191832274,33.14,-18.17,-31.29,-30.56,-14.56,-32.12,2.92,2.86,-0.0855,-0.1069,0.9906,0.0072,-0.1255,0.9921,0.5171,0.6598,-24.86,-93.88,629.67
46400,2191842270,32.85,-18.17,-31.26,-30.55,-14.4,-32.06,2.98,2.92,-0.0847,-0.1054,0.9908,0.0062,-0.1275,0.9918,0.5173,0.66,-25.1,-94.1,630.7
46401,2191852293,33.14,-18.17,-31.28,-30.56,-14.56,-32.12,2.92,2.87,-0.0859,-0.1074,0.9905,0.0068,-0.1263,0.992,0.5174,0.6606,-25.13,-94.21,628.88
46402,2191862278,32.85,-18.17,-31.25,-30.55,-14.4,-32.06,2.98,2.91,-0.085,-0.1053,0.9908,0.0058,-0.13,0.9915,0.5175,0.6617,-25.07,-94.11,624.06
46403,2191872274,33.14,-18.17,-31.28,-30.56,-14.56,-32.12,2.93,2.87,-0.0865,-0.1075,0.9904,0.0066,-0.1284,0.9917,0.5176,0.6623,-25.1,-94.12,621.76
46404,2191882266,32.85,-18.18,-31.25,-30.55,-14.4,-32.06,2.98,2.91,-0.0851,-0.1059,0.9907,0.0054,-0.132,0.9912,0.5176,0.6633,-25.11,-94.62,621.16
46405,2191892262,33.14,-18.18,-31.28,-30.56,-14.56,-32.12,2.94,2.88,-0.0865,-0.108,0.9904,0.0063,-0.1305,0.9914,0.5176,0.664,-25.09,-94.7,619.16
46406,2191902247,32.85,-18.18,-31.24,-30.55,-14.4,-32.06,2.99,2.92,-0.0847,-0.1051,0.9908,0.0047,-0.1342,0.9909,0.5177,0.6645,-25.05,-94.59,616.59
46407,2191912238,33.13,-18.18,-31.28,-30.56,-14.56,-32.12,2.95,2.89,-0.0862,-0.108,0.9904,0.006,-0.1316,0.9913,0.5176,0.6646,-25.1,-95.09,619.26
46408,2191922235,32.85,-18.18,-31.25,-30.55,-14.4,-32.06,2.99,2.93,-0.0844,-0.1065,0.9907,0.0046,-0.1345,0.9909,0.5176,0.6651,-25.23,-95.85,622.57
46409,2191932225,33.13,-18.18,-31.27,-30.56,-14.56,-32.12,2.95,2.9,-0.0861,-0.109,0.9903,0.0055,-0.1323,0.9912,0.5177,0.6653,-25.42,-96.24,624.14
46410,2191942214,32.85,-18.19,-31.24,-30.55,-14.4,-32.06,2.99,2.94,-0.0845,-0.1066,0.9907,0.0041,-0.1356,0.9908,0.5178,0.6658,-25.38,-96.16,621.84
46411,2191952207,33.13,-18.18,-31.27,-30.56,-14.57,-32.12,2.96,2.9,-0.0861,-0.1091,0.9903,0.0051,-0.1331,0.9911,0.5179,0.6658,-25.56,-96.58,624.55
46412,2191962228,32.85,-18.19,-31.24,-30.55,-14.4,-32.06,3.0,2.95,-0.0843,-0.1072,0.9907,0.0035,-0.1354,0.9908,0.5179,0.6656,-25.85,-97.29,629.96
46413,2191972224,33.13,-18.18,-31.27,-30.56,-14.57,-32.12,2.97,2.9,-0.0857,-0.1096,0.9903,0.0047,-0.1327,0.9911,0.5179,0.6655,-25.89,-97.59,632.38
46414,2191982210,32.85,-18.19,-31.25,-30.55,-14.41,-32.06,3.01,2.95,-0.0841,-0.1068,0.9907,0.0036,-0.1345,0.9909,0.5179,0.6647,-25.88,-97.17,632.75
46415,2191992205,33.13,-18.18,-31.28,-30.56,-14.57,-32.11,2.97,2.9,-0.0854,-0.1089,0.9904,0.0045,-0.1322,0.9912,0.5178,0.6646,-25.96,-97.45,634.85
46416,2192002197,32.84,-18.19,-31.25,-30.55,-14.41,-32.05,3.01,2.95,-0.0841,-0.1076,0.9906,0.0034,-0.1346,0.9909,0.5179,0.665,-26.09,-97.96,636.47
46417,2192012189,33.14,-18.18,-31.28,-30.56,-14.57,-32.11,2.97,2.9,-0.0856,-0.1093,0.9903,0.004,-0.1325,0.9912,0.5181,0.6649,-26.3,-98.0,637.34
46418,2192022178,32.85,-18.19,-31.25,-30.55,-14.41,-32.05,3.01,2.95,-0.0842,-0.1066,0.9907,0.0027,-0.1341,0.991,0.5182,0.664,-26.45,-97.71,638.92
46419,2192032169,33.14,-18.18,-31.28,-30.56,-14.57,-32.11,2.98,2.9,-0.0855,-0.1084,0.9904,0.0038,-0.1318,0.9913,0.5181,0.6639,-26.41,-97.71,639.26
46420,2192042166,32.85,-18.18,-31.25,-30.55,-14.41,-32.05,3.01,2.96,-0.0841,-0.1069,0.9907,0.0029,-0.1337,0.991,0.5181,0.6639,-26.37,-97.81,639.82
46421,2192052158,33.14,-18.18,-31.29,-30.56,-14.57,-32.12,2.98,2.91,-0.0852,-0.1086,0.9904,0.0038,-0.1312,0.9914,0.518,0.6634,-26.47,-98.02,643.15
46422,2192062143,32.84,-18.18,-31.26,-30.55,-14.41,-32.05,3.01,2.96,-0.0839,-0.1068,0.9907,0.0029,-0.1329,0.9911,0.518,0.6631,-26.49,-98.07,644.59
46423,2192072138,33.14,-18.17,-31.29,-30.56,-14.57,-32.12,2.98,2.91,-0.0854,-0.1091,0.9904,0.0037,-0.1317,0.9913,0.5181,0.6641,-26.53,-98.31,642.54
46424,2192082128,32.84,-18.18,-31.26,-30.55,-14.41,-32.06,3.0,2.95,-0.0843,-0.1092,0.9904,0.0024,-0.1347,0.9909,0.5183,0.6655,-26.92,-99.88,647.14
46425,2192092124,33.14,-18.17,-31.3,-30.56,-14.57,-32.12,2.98,2.91,-0.0856,-0.1105,0.9902,0.0036,-0.1327,0.9911,0.5182,0.6654,-26.7,-99.26,643.48
46426,2192102141,32.85,-18.19,-31.26,-30.55,-14.4,-32.06,3.02,2.96,-0.084,-0.1062,0.9908,0.003,-0.1346,0.9909,0.518,0.6644,-26.07,-97.21,634.06
46427,2192112132,33.14,-18.18,-31.29,-30.56,-14.56,-32.13,2.98,2.91,-0.0855,-0.1091,0.9904,0.0044,-0.1322,0.9912,0.5179,0.6646,-26.05,-97.64,635.84
46428,2192122129,32.84,-18.19,-31.26,-30.55,-14.4,-32.06,3.01,2.95,-0.0841,-0.1085,0.9905,0.0035,-0.1346,0.9909,0.5178,0.6653,-26.15,-98.6,639.31
46429,2192132120,33.13,-18.18,-31.29,-30.56,-14.56,-32.13,2.98,2.91,-0.085,-0.1106,0.9902,0.0047,-0.1325,0.9912,0.5177,0.6654,-25.99,-98.81,640.3
46430,2192142108,32.84,-18.19,-31.25,-30.55,-14.4,-32.07,3.0,2.95,-0.0836,-0.1088,0.9905,0.0037,-0.1348,0.9909,0.5176,0.6655,-25.99,-99.0,641.16
46431,2192152100,33.13,-18.18,-31.28,-30.56,-14.56,-32.13,2.97,2.91,-0.085,-0.1107,0.9902,0.0047,-0.1329,0.9911,0.5177,0.6658,-25.97,-98.89,639.45
46432,2192162093,32.84,-18.19,-31.25,-30.55,-14.4,-32.07,3.0,2.95,-0.0836,-0.1085,0.9906,0.004,-0.1351,0.9908,0.5175,0.6657,-25.74,-98.56,637.52
46433,2192172089,33.13,-18.19,-31.28,-30.56,-14.57,-32.13,2.97,2.93,-0.0847,-0.1101,0.9903,0.0057,-0.1312,0.9913,0.5172,0.6645,-25.45,-97.98,638.67
46434,2192182072,32.84,-18.19,-31.25,-30.55,-14.4,-32.07,3.0,2.97,-0.0836,-0.1084,0.9906,0.0051,-0.1327,0.9911,0.5172,0.6643,-25.41,-97.81,638.14
46435,2192192067,33.13,-18.19,-31.27,-30.56,-14.56,-32.13,2.97,2.92,-0.0847,-0.1101,0.9903,0.0057,-0.1313,0.9913,0.5173,0.6646,-25.47,-98.02,638.41
46436,2192202061,32.84,-18.2,-31.25,-30.55,-14.4,-32.08,3.0,2.97,-0.0837,-0.109,0.9905,0.0052,-0.1326,0.9912,0.5172,0.6645,-25.46,-98.08,639.27
46437,2192212082,33.12,-18.19,-31.27,-30.56,-14.56,-32.14,2.97,2.93,-0.0845,-0.1103,0.9903,0.0059,-0.131,0.9914,0.5171,0.6644,-25.35,-98.08,639.46
46438,2192222072,32.84,-18.19,-31.25,-30.55,-14.4,-32.08,2.99,2.97,-0.0837,-0.1091,0.9905,0.0054,-0.1329,0.9911,0.5171,0.6648,-25.29,-97.98,637.34
46439,2192232064,33.12,-18.19,-31.27,-30.56,-14.56,-32.14,2.96,2.92,-0.0852,-0.1106,0.9902,0.0058,-0.1317,0.9913,0.5174,0.6653,-25.46,-97.88,634.81
46440,2192242060,32.84,-18.19,-31.26,-30.54,-14.39,-32.08,2.99,2.96,-0.084,-0.1091,0.9905,0.0048,-0.1339,0.991,0.5174,0.6655,-25.54,-98.12,635.54
46441,2192252051,33.12,-18.19,-31.28,-30.56,-14.56,-32.14,2.95,2.91,-0.0849,-0.1106,0.9902,0.0057,-0.1326,0.9912,0.5173,0.6658,-25.4,-98.16,634.68
46442,2192262036,32.83,-18.18,-31.26,-30.54,-14.39,-32.09,2.99,2.95,-0.0841,-0.1088,0.9905,0.005,-0.1347,0.9909,0.5174,0.6661,-25.32,-97.64,630.22
46443,2192272032,33.12,-18.18,-31.28,-30.56,-14.55,-32.15,2.95,2.9,-0.0851,-0.1104,0.9902,0.0057,-0.1329,0.9911,0.5174,0.666,-25.33,-97.73,631.03
46444,2192282024,32.83,-18.18,-31.27,-30.54,-14.39,-32.09,2.99,2.95,-0.0835,-0.1092,0.9905,0.005,-0.1345,0.9909,0.5172,0.6658,-25.31,-98.34,635.69
46445,2192292020,33.12,-18.18,-31.29,-30.56,-14.55,-32.15,2.95,2.9,-0.0845,-0.1102,0.9903,0.0057,-0.1328,0.9911,0.5172,0.6656,-25.27,-98.16,635.27
46446,2192302005,32.83,-18.17,-31.28,-30.54,-14.38,-32.09,2.98,2.94,-0.0835,-0.1087,0.9906,0.005,-0.1344,0.9909,0.5172,0.6655,-25.31,-98.06,635.02
46447,2192311996,33.12,-18.17,-31.29,-30.56,-14.55,-32.15,2.94,2.89,-0.0845,-0.1097,0.9904,0.0057,-0.133,0.9911,0.5172,0.6656,-25.16,-97.74,632.74
46448,2192321992,32.82,-18.16,-31.28,-30.54,-14.38,-32.1,2.98,2.94,-0.0831,-0.1081,0.9907,0.0056,-0.1343,0.9909,0.5169,0.6653,-24.79,-97.37,631.41
46449,2192331982,33.12,-18.17,-31.29,-30.56,-14.55,-32.16,2.94,2.88,-0.0842,-0.1093,0.9904,0.0067,-0.1329,0.9911,0.5168,0.6655,-24.52,-96.92,627.47
46450,2192341972,32.82,-18.16,-31.29,-30.54,-14.38,-32.1,2.97,2.93,-0.0833,-0.1078,0.9907,0.0064,-0.1346,0.9909,0.5167,0.6657,-24.3,-96.34,622.97
46451,2192351995,33.12,-18.17,-31.3,-30.56,-14.55,-32.16,2.93,2.88,-0.0842,-0.109,0.9905,0.0075,-0.1323,0.9912,0.5165,0.6652,-24.14,-96.11,623.42
46452,2192361986,32.82,-18.16,-31.29,-30.54,-14.39,-32.1,2.97,2.92,-0.0828,-0.1075,0.9907,0.007,-0.1336,0.991,0.5164,0.6649,-24.0,-96.13,624.72
46453,2192371982,33.12,-18.17,-31.3,-30.56,-14.55,-32.16,2.92,2.87,-0.0838,-0.1088,0.9905,0.0079,-0.1317,0.9913,0.5163,0.6647,-23.89,-95.94,624.14
46454,2192381968,32.83,-18.16,-31.28,-30.55,-14.39,-32.1,2.96,2.92,-0.0831,-0.1071,0.9908,0.0074,-0.1326,0.9911,0.5163,0.6642,-23.86,-95.37,622.53
46455,2192391962,33.12,-18.17,-31.3,-30.56,-14.55,-32.16,2.92,2.87,-0.0842,-0.1084,0.9905,0.0079,-0.1296,0.9915,0.5164,0.6631,-24.1,-95.45,627.04
46456,2192401955,32.83,-18.16,-31.28,-30.55,-14.39,-32.09,2.96,2.91,-0.0833,-0.1072,0.9907,0.0076,-0.1305,0.9914,0.5163,0.6628,-24.01,-95.28,627.06
46457,2192411947,33.12,-18.17,-31.29,-30.56,-14.55,-32.15,2.91,2.87,-0.0844,-0.1082,0.9905,0.0083,-0.1287,0.9917,0.5164,0.6626,-23.98,-94.87,625.33
46458,2192421935,32.83,-18.17,-31.28,-30.55,-14.39,-32.09,2.95,2.92,-0.0838,-0.1073,0.9907,0.0079,-0.1292,0.9916,0.5164,0.6622,-24.06,-94.76,626.23
46459,2192431926,33.13,-18.17,-31.3,-30.56,-14.55,-32.15,2.91,2.87,-0.0837,-0.1075,0.9907,0.0082,-0.1268,0.9919,0.5162,0.6606,-24.09,-94.96,633.59
46460,2192641817,32.83,-18.16,-31.28,-30.54,-14.39,-32.09,2.95,2.93,-0.0833,-0.1079,0.9907,0.0081,-0.1249,0.9921,0.5162,0.6593,-24.38,-95.25,640.82
46461,2192651809,33.13,-18.17,-31.3,-30.56,-14.55,-32.16,2.9,2.86,-0.0838,-0.1074,0.9907,0.0073,-0.124,0.9923,0.5165,0.6584,-24.89,-95.42,645.88
46462,2192661795,32.84,-18.16,-31.28,-30.54,-14.39,-32.09,2.94,2.94,-0.0841,-0.1095,0.9904,0.0072,-0.1217,0.9925,0.5168,0.6579,-25.36,-95.83,650.7
46463,2192671790,33.13,-18.16,-31.31,-30.56,-14.55,-32.16,2.89,2.86,-0.0844,-0.1081,0.9906,0.0064,-0.1223,0.9925,0.517,0.6575,-25.69,-95.85,652.64
46464,2192681812,32.84,-18.15,-31.29,-30.55,-14.39,-32.1,2.93,2.94,-0.0851,-0.1103,0.9903,0.0066,-0.1197,0.9928,0.5173,0.6572,-25.9,-95.47,651.29
46465,2192691808,33.14,-18.16,-31.32,-30.57,-14.55,-32.16,2.87,2.86,-0.0857,-0.1092,0.9903,0.0063,-0.121,0.9926,0.5175,0.6576,-25.97,-95.27,648.07
46466,2192701763,32.83,-18.14,-31.3,-30.55,-14.39,-32.1,2.91,2.93,-0.0861,-0.1112,0.9901,0.0064,-0.1202,0.9927,0.5177,0.6583,-26.12,-95.29,645.43
46467,2192711783,33.14,-18.15,-31.33,-30.57,-14.54,-32.17,2.85,2.85,-0.0864,-0.1099,0.9902,0.0059,-0.121,0.9926,0.5178,0.6581,-26.3,-95.35,646.68
46468,2192721780,32.83,-18.13,-31.31,-30.55,-14.39,-32.1,2.88,2.94,-0.0865,-0.1124,0.9899,0.0059,-0.1182,0.993,0.518,0.6577,-26.51,-95.33,648.19
46469,2192731771,33.14,-18.14,-31.33,-30.57,-14.54,-32.17,2.83,2.86,-0.0872,-0.1111,0.99,0.0052,-0.1208,0.9927,0.5183,0.6586,-26.86,-95.78,647.5
46470,2192741761,32.83,-18.12,-31.32,-30.54,-14.31,-32.14,2.87,2.97,-0.0872,-0.1125,0.9898,0.0051,-0.1207,0.9927,0.5184,0.6592,-26.99,-96.12,647.57
46471,2192751752,33.14,-18.13,-31.33,-30.57,-14.51,-32.19,2.81,2.86,-0.0876,-0.112,0.9898,0.0051,-0.123,0.9924,0.5184,0.6606,-26.88,-96.36,643.45
46472,2192761744,32.83,-18.12,-31.32,-30.54,-14.29,-32.15,2.86,2.92,-0.0872,-0.111,0.99,0.0045,-0.1276,0.9918,0.5186,0.6627,-26.85,-96.9,638.58
46473,2192771740,33.14,-18.13,-31.34,-30.57,-14.5,-32.19,2.8,2.84,-0.0879,-0.1123,0.9898,0.0051,-0.1259,0.992,0.5185,0.6628,-26.7,-96.68,636.87
46474,2192781726,32.83,-18.12,-31.32,-30.54,-14.29,-32.15,2.86,2.91,-0.0869,-0.1104,0.9901,0.0047,-0.1273,0.9919,0.5184,0.6622,-26.7,-96.66,639.16
46475,2192791721,33.14,-18.13,-31.33,-30.57,-14.51,-32.19,2.8,2.83,-0.0873,-0.1113,0.9899,0.0046,-0.1246,0.9922,0.5185,0.661,-27.02,-96.91,645.59
46476,2192801712,32.83,-18.12,-31.32,-30.54,-14.29,-32.15,2.85,2.92,-0.0865,-0.1101,0.9901,0.0045,-0.1255,0.9921,0.5184,0.6606,-26.94,-96.9,646.98
46477,2192811705,33.14,-18.13,-31.33,-30.57,-14.51,-32.2,2.8,2.83,-0.0868,-0.1111,0.99,0.0049,-0.1242,0.9922,0.5182,0.6606,-26.81,-96.87,647.02
46478,2192821694,32.84,-18.11,-31.32,-30.54,-14.29,-32.16,2.85,2.93,-0.0863,-0.1105,0.9901,0.0048,-0.1242,0.9922,0.5182,0.66,-26.87,-96.85,649.29
46479,2192831684,33.14,-18.13,-31.33,-30.57,-14.52,-32.2,2.8,2.83,-0.0865,-0.1104,0.9901,0.0045,-0.1218,0.9925,0.5183,0.6584,-27.15,-96.71,654.77
46480,2192841681,32.84,-18.12,-31.32,-30.54,-14.31,-32.15,2.85,2.94,-0.0861,-0.1105,0.9901,0.0042,-0.1206,0.9927,0.5184,0.6573,-27.47,-96.94,660.96
46481,2192851704,33.15,-18.13,-31.33,-30.57,-14.53,-32.19,2.8,2.83,-0.0862,-0.1104,0.9901,0.0042,-0.1208,0.9927,0.5183,0.6575,-27.44,-97.18,661.65
46482,2192861688,32.84,-18.12,-31.31,-30.54,-14.33,-32.14,2.85,2.94,-0.0856,-0.1111,0.9901,0.0045,-0.1214,0.9926,0.5181,0.6581,-27.25,-97.51,661.62
46483,2192871684,33.15,-18.14,-31.33,-30.57,-14.53,-32.19,2.81,2.83,-0.0857,-0.1105,0.9902,0.0043,-0.1209,0.9926,0.5181,0.6576,-27.3,-97.6,664.36
46484,2192881676,32.85,-18.12,-31.31,-30.54,-14.35,-32.12,2.86,2.94,-0.0855,-0.1115,0.9901,0.0047,-0.1204,0.9927,0.518,0.6577,-27.15,-97.44,662.59
46485,2192891672,33.15,-18.14,-31.32,-30.57,-14.53,-32.18,2.82,2.84,-0.0852,-0.1104,0.9902,0.0049,-0.122,0.9925,0.5177,0.6582,-26.83,-97.62,661.89
46486,2192901656,32.85,-18.12,-31.31,-30.55,-14.36,-32.11,2.86,2.94,-0.0848,-0.1122,0.9901,0.0054,-0.1203,0.9927,0.5176,0.658,-26.71,-97.71,663.3
46487,2192911647,33.15,-18.14,-31.32,-30.57,-14.54,-32.17,2.82,2.84,-0.0849,-0.1105,0.9902,0.0053,-0.1211,0.9926,0.5175,0.6576,-26.63,-97.46,663.0
46488,2192921644,32.85,-18.13,-31.3,-30.55,-14.38,-32.1,2.87,2.94,-0.0848,-0.1122,0.9901,0.0058,-0.1195,0.9928,0.5174,0.6577,-26.45,-97.17,660.59
46489,2192931635,33.15,-18.14,-31.32,-30.58,-14.53,-32.17,2.83,2.84,-0.0848,-0.1111,0.9902,0.006,-0.1229,0.9924,0.5173,0.6593,-26.1,-97.58,656.64
46490,2192941624,32.85,-18.12,-31.31,-30.56,-14.38,-32.09,2.88,2.93,-0.0844,-0.113,0.99,0.0071,-0.1226,0.9924,0.5169,0.6603,-25.54,-97.49,651.99
46491,2192951647,33.15,-18.14,-31.31,-30.58,-14.54,-32.16,2.84,2.85,-0.0844,-0.1108,0.9903,0.0076,-0.1222,0.9925,0.5166,0.6591,-25.09,-96.22,648.15
46492,2192961639,32.85,-18.12,-31.31,-30.56,-14.39,-32.08,2.89,2.95,-0.0847,-0.1134,0.9899,0.0081,-0.118,0.993,0.5167,0.6582,-25.09,-95.37,646.42
46493,2192971635,33.15,-18.14,-31.31,-30.58,-14.54,-32.16,2.85,2.86,-0.0849,-0.1101,0.9903,0.0078,-0.1204,0.9927,0.5167,0.6579,-25.04,-94.95,644.66
46494,2192981620,32.85,-18.12,-31.3,-30.56,-14.39,-32.08,2.9,2.96,-0.0849,-0.1121,0.9901,0.0083,-0.1172,0.9931,0.5167,0.6571,-24.96,-94.27,643.15
46495,2192991615,33.15,-18.14,-31.32,-30.58,-14.54,-32.15,2.86,2.87,-0.0854,-0.1094,0.9903,0.0083,-0.1198,0.9928,0.5167,0.6575,-24.8,-93.78,638.24
46496,2193001607,32.85,-18.12,-31.3,-30.56,-14.39,-32.08,2.92,2.95,-0.0856,-0.1111,0.9901,0.0088,-0.1189,0.9929,0.5167,0.658,-24.62,-93.4,633.5
46497,2193011599,33.15,-18.14,-31.31,-30.58,-14.54,-32.15,2.88,2.86,-0.0858,-0.1088,0.9904,0.0084,-0.1204,0.9927,0.5168,0.6578,-24.65,-93.14,632.65
46498,2193021588,32.85,-18.12,-31.3,-30.56,-14.39,-32.07,2.93,2.95,-0.0859,-0.1106,0.9901,0.0088,-0.1182,0.993,0.5169,0.6575,-24.67,-92.78,631.61
46499,2193031578,33.15,-18.14,-31.32,-30.58,-14.54,-32.15,2.89,2.86,-0.086,-0.1079,0.9904,0.0086,-0.1201,0.9927,0.5168,0.6573,-24.54,-92.37,629.48
46500,2193041575,32.85,-18.12,-31.3,-30.56,-14.39,-32.07,2.94,2.96,-0.0861,-0.1096,0.9902,0.0089,-0.119,0.9929,0.5169,0.6576,-24.56,-92.28,627.87
46501,2193051568,33.15,-18.14,-31.32,-30.58,-14.55,-32.14,2.91,2.86,-0.0861,-0.1076,0.9905,0.0079,-0.1221,0.9925,0.5171,0.6583,-24.85,-92.96,629.57
46502,2193061582,32.85,-18.13,-31.29,-30.56,-14.4,-32.06,2.96,2.95,-0.086,-0.1092,0.9903,0.0081,-0.1216,0.9925,0.5171,0.6587,-24.92,-93.4,630.96
46503,2193071577,33.15,-18.14,-31.31,-30.58,-14.55,-32.14,2.92,2.86,-0.0857,-0.1077,0.9905,0.0077,-0.1245,0.9922,0.517,0.6597,-24.76,-93.72,629.01
46504,2193081570,32.85,-18.13,-31.29,-30.56,-14.4,-32.05,2.96,2.94,-0.0857,-0.1092,0.9903,0.0079,-0.1258,0.992,0.517,0.6613,-24.69,-94.29,626.58
46505,2193091565,33.15,-18.15,-31.31,-30.58,-14.55,-32.13,2.92,2.87,-0.0856,-0.1084,0.9904,0.0076,-0.1277,0.9918,0.517,0.6621,-24.58,-94.57,625.21
46506,2193101551,32.85,-18.14,-31.28,-30.56,-14.4,-32.05,2.97,2.94,-0.0849,-0.1085,0.9905,0.0075,-0.1287,0.9917,0.5169,0.6626,-24.56,-95.01,626.26
46507,2193111542,33.15,-18.15,-31.3,-30.58,-14.55,-32.13,2.93,2.88,-0.0851,-0.1087,0.9904,0.0075,-0.13,0.9915,0.5168,0.6638,-24.4,-95.25,623.41
46508,2193121538,32.85,-18.15,-31.27,-30.56,-14.41,-32.04,2.97,2.92,-0.084,-0.1078,0.9906,0.0069,-0.1335,0.991,0.5168,0.6654,-24.2,-95.57,619.43
46509,2193131530,33.15,-18.16,-31.28,-30.58,-14.55,-32.13,2.93,2.89,-0.0854,-0.1093,0.9903,0.0077,-0.1327,0.9911,0.5168,0.6662,-24.1,-95.26,614.34
46510,2193141520,32.85,-18.16,-31.26,-30.56,-14.41,-32.04,2.99,2.92,-0.084,-0.1067,0.9907,0.0062,-0.1362,0.9907,0.517,0.6668,-24.1,-95.0,610.33
46511,2193151510,33.14,-18.17,-31.27,-30.58,-14.56,-32.12,2.93,2.89,-0.0856,-0.1088,0.9904,0.0071,-0.1346,0.9909,0.517,0.6672,-24.15,-95.14,609.77
46512,2193161502,32.85,-18.17,-31.25,-30.56,-14.41,-32.04,2.99,2.93,-0.0837,-0.1064,0.9908,0.0056,-0.138,0.9904,0.517,0.6678,-24.06,-95.12,607.41
46513,2193171498,33.14,-18.18,-31.26,-30.58,-14.56,-32.12,2.94,2.9,-0.0856,-0.109,0.9903,0.0069,-0.1352,0.9908,0.5171,0.6677,-24.21,-95.39,609.58
46514,2193181483,32.85,-18.18,-31.24,-30.56,-14.41,-32.04,2.99,2.95,-0.0837,-0.1067,0.9908,0.0052,-0.1375,0.9905,0.5172,0.6674,-24.44,-95.72,612.91
46515,2193191478,33.14,-18.18,-31.26,-30.58,-14.56,-32.12,2.94,2.92,-0.085,-0.1084,0.9905,0.0054,-0.1343,0.9909,0.5174,0.6661,-25.09,-96.66,623.9
46516,2193201471,32.85,-18.18,-31.23,-30.56,-14.41,-32.04,2.99,2.99,-0.0843,-0.1083,0.9905,0.0037,-0.1333,0.9911,0.5179,0.6644,-26.21,-98.31,640.97
46517,2193211493,33.14,-18.18,-31.25,-30.57,-14.56,-32.11,2.94,2.93,-0.0852,-0.1086,0.9904,0.0034,-0.1321,0.9912,0.5181,0.664,-26.59,-98.3,642.77
46518,2193221482,32.85,-18.19,-31.23,-30.56,-14.41,-32.04,3.0,3.0,-0.0848,-0.1074,0.9906,0.0026,-0.1329,0.9911,0.5184,0.6636,-26.86,-98.08,642.78
46519,2193231473,33.14,-18.19,-31.25,-30.57,-14.56,-32.11,2.96,2.94,-0.085,-0.1078,0.9905,0.0024,-0.1319,0.9913,0.5184,0.663,-27.12,-98.73,649.4
46520,2193241469,32.85,-18.19,-31.23,-30.56,-14.42,-32.03,2.99,3.02,-0.0846,-0.1089,0.9904,0.003,-0.1307,0.9914,0.5182,0.6626,-27.15,-99.27,654.68
46521,2193251461,33.14,-18.19,-31.25,-30.57,-14.56,-32.11,2.96,2.95,-0.0848,-0.1086,0.9905,0.003,-0.1308,0.9914,0.5182,0.6627,-27.0,-99.03,652.52
46522,2193261450,32.85,-18.19,-31.23,-30.56,-14.42,-32.03,3.0,3.02,-0.085,-0.1093,0.9904,0.0034,-0.1304,0.9915,0.5182,0.6628,-27.01,-98.84,650.93
46523,2193271442,33.14,-18.19,-31.26,-30.57,-14.56,-32.11,2.97,2.96,-0.085,-0.1086,0.9904,0.0027,-0.1303,0.9915,0.5183,0.6623,-27.3,-99.2,655.58
