Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Ungrouped
51229831,751800392,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51239828,751810389,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51249820,751820381,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51259806,751830367,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51269801,751840362,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51279792,751850353,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51289787,751860348,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51299805,751870366,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51309795,751880356,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51319790,751890351,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51329782,751900343,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51339772,751910333,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51349763,751920324,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51359755,751930316,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51369751,751940312,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51379737,751950298,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51389732,751960293,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51399724,751970285,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51409716,751980277,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51419705,751990266,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51429725,752000286,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51439722,752010283,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51449713,752020274,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51459699,752030260,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51469694,752040255,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51479686,752050247,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51489682,752060243,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51499669,752070230,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51509659,752080220,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51519655,752090216,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51529645,752100206,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51539635,752110196,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51549658,752120219,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51559649,752130210,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51569645,752140206,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51579630,752150191,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51589626,752160187,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51599618,752170179,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51609610,752180171,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51619599,752190160,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51629590,752200151,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51639586,752210147,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51649578,752220139,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51659594,752230155,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51669588,752240149,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51679581,752250142,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51689576,752260137,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51699562,752270123,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51709553,752280114,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51719550,752290111,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51729540,752300101,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51739530,752310091,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51749520,752320081,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51759513,752330074,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51769509,752340070,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51779494,752350055,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51789488,752360049,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51799513,752370074,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51809504,752380065,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51819493,752390054,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51829483,752400044,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51839480,752410041,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51849471,752420032,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51859457,752430018,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51869452,752440013,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51879445,752450006,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51889440,752460001,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51899426,752469987,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51909417,752479978,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51919413,752489974,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51929434,752499995,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51939424,752509985,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51949415,752519976,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51959407,752529968,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51969403,752539964,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51979389,752549950,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51989383,752559944,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
51999376,752569937,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52009367,752579928,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52019357,752589918,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52029347,752599908,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52039343,752609904,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52049366,752619927,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52059351,752629912,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52069346,752639907,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52079338,752649899,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52089334,752659895,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52099319,752669880,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52109310,752679871,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52119306,752689867,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52129298,752699859,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52139289,752709850,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52149279,752719840,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
52159271,752729832,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,Invalid,Invalid,fullstream.mp4,1920,1080,EyesNotFound,22422,32,,,
